koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_impact,koi_steff,koi_slogg,koi_srad,koi_period_err1,koi_depth_err1,koi_duration_err1,label
15.066491533,6.2852,106050.0,893.0,88.56,0.0,0,1,0,0,0.988,5751.0,4.028,1.626,3.011e-06,142.0,0.0103,eclipsing_binary
1.831829703,7.289,40509.0,140.4,49.38,0.0,0,1,0,0,0.788,5269.0,3.667,2.183,2.677e-06,554.0,0.111,eclipsing_binary
5.11683678,3.119,161.4,9.2,1.16,0.88,0,0,0,0,0.286,5955.0,4.52,0.91,7.95e-05,20.8,0.399,candidate
0.922030594,4.367,13859.0,331.7,49.63,0.0,0,1,1,0,1.242,6484.0,4.386,1.153,3.57e-07,53.0,0.0208,eclipsing_binary
24.714790706,5.06776,208730.0,5148.8,112.24,0.0,0,1,0,0,0.781,6300.0,3.982,1.862,6.56e-07,49.5,0.00127,eclipsing_binary
0.607191908,1.30166,17369.0,961.9,12.44,0.0,0,1,0,0,0.917,5370.0,4.598,0.671,2.7e-08,29.3,0.00885,eclipsing_binary
2.2502073,2.203,260.1,7.8,19.94,0.0,1,0,1,0,0.268,4507.0,2.391,12.787,0.0001633,42.9,0.384,blend
17.9925973,2.762,198.5,8.7,1.62,0.968,0,0,0,0,0.678,5931.0,4.351,1.087,0.0001725,26.8,0.289,candidate
0.648775795,4.34648,108820.0,6873.9,41.58,0.0,0,1,0,0,0.961,5143.0,4.559,0.776,1.1e-08,8.2,0.0,eclipsing_binary
4.132521615,12.4949,156250.0,440.0,93.1,0.004,0,1,0,0,0.877,6567.0,4.045,1.636,3.581e-06,441.0,0.056,eclipsing_binary
0.938905082,5.00453,358890.0,2584.7,205.64,0.0,0,1,0,0,0.54,8615.0,3.784,3.003,4.7e-08,70.6,0.00216,eclipsing_binary
10.819169459,5.50262,437140.0,5258.2,67.76,0.0,0,1,0,0,0.275,5955.0,4.429,0.991,3.16e-07,75.9,0.0008,eclipsing_binary
2.680514453,3.21178,195750.0,665.5,48.86,0.0,0,1,0,0,0.359,6038.0,4.356,1.076,3.77e-07,401.0,0.00676,eclipsing_binary
19.164111,2.773,215.9,8.1,1.11,0.646,0,0,0,0,0.805,5103.0,4.65,0.674,0.0002577,35.0,0.451,candidate
0.970085646,1.129,153.0,9.8,18.65,0.0,0,1,1,0,0.035,4555.0,2.346,15.63,5.228e-06,21.3,0.181,eclipsing_binary
11.300987626,10.5199,325700.0,5027.8,97.12,0.0,0,1,0,0,0.606,6143.0,4.165,1.448,6.54e-07,66.6,0.00247,eclipsing_binary
2.182515126,6.8413,114930.0,861.6,128.15,0.0,0,1,0,0,0.968,8051.0,3.966,2.347,5.08e-07,157.0,0.0115,eclipsing_binary
2.659418888,6.98414,305230.0,5776.1,61.52,0.0,0,1,0,0,0.634,6156.0,4.5,0.932,8.9e-08,24.4,0.00093,eclipsing_binary
1.65546056,3.52,125.1,12.4,0.9,0.0,0,0,1,1,0.109,5438.0,4.574,0.82,1.783e-05,12.0,0.228,blend
1.655472351,5.09197,174200.0,823.8,125.25,0.0,0,1,0,0,0.836,6725.0,3.86,2.171,2.88e-07,230.0,0.00864,eclipsing_binary
1.759276227,3.19585,32091.0,2857.7,40.79,0.0,0,1,0,0,1.026,6656.0,4.351,1.232,5.8e-08,4.6,0.00326,eclipsing_binary
1.09206792,1.646,105.9,7.7,0.74,0.0,0,0,0,1,0.378,4856.0,4.609,0.728,1.14e-05,18.1,0.309,false_positive
2.41194057,1.787,67.3,10.6,1.35,0.999,0,0,0,0,0.579,5598.0,4.045,1.594,1.839e-05,8.1,0.291,candidate
0.800263219,0.729,170.5,13.2,0.77,0.937,0,0,0,0,0.16,4336.0,4.656,0.59,2.206e-06,16.4,0.102,candidate
18.646323091,8.853,231000.0,2895.8,213.31,0.0,1,0,0,0,0.742,5786.0,3.542,3.478,1.641e-06,86.6,0.00375,false_positive
0.773144492,4.05643,215960.0,2947.8,107.13,0.0,0,1,0,0,0.694,6413.0,4.038,1.91,3.1e-08,42.8,0.0058,eclipsing_binary
50.440285363,12.2001,85309.0,2499.7,51.5,0.0,0,1,0,0,0.658,6225.0,4.039,1.646,6.267e-06,50.3,0.00639,eclipsing_binary
3.255385289,5.9498,158910.0,840.7,40.58,0.0,0,1,0,0,0.523,5806.0,4.425,0.975,7.06e-07,268.0,0.0109,eclipsing_binary
15.68434493,44.463,791.6,256.3,56.23,0.0,1,0,0,0,1.206,6407.0,3.888,2.191,8.05e-05,3.8,0.233,false_positive
1.400991827,4.8798,64104.0,669.6,98.13,0.0,0,1,0,0,1.093,6706.0,4.026,1.924,3.1e-07,114.0,0.0121,eclipsing_binary
19.2532128,1.674,219.3,7.4,1.42,0.998,0,0,0,0,0.247,6060.0,4.495,0.953,0.0002487,39.6,0.404,candidate
1.34062901,3.076,69.5,13.1,0.82,0.0,0,0,0,1,0.531,6045.0,4.494,0.955,2.19e-05,6.6,0.262,false_positive
0.678137665,1.00718,885.0,172.7,30.37,0.0,0,1,1,0,1.263,6429.0,4.449,0.942,1.47e-07,2.8,0.00672,eclipsing_binary
1.817079849,0.889,204.6,10.8,1.39,0.91,0,0,0,0,0.276,5808.0,4.503,0.963,7.316e-06,25.2,0.136,candidate
8.04963472,6.00488,279650.0,5246.5,95.98,0.0,1,0,0,0,0.671,6698.0,4.171,1.485,2.67e-07,27.0,0.00077,false_positive
4.446459958,2.558,5663.8,178.3,36.15,0.0,0,1,0,0,1.277,5615.0,4.504,0.893,1.794e-06,36.7,0.017,eclipsing_binary
1.22775105,1.602,327.6,20.3,1.0,0.0,0,0,1,1,0.262,4551.0,4.713,0.56,5.136e-06,20.0,0.109,blend
7.214721393,2.36464,46802.0,582.0,16.79,0.0,0,1,0,0,0.898,4705.0,4.696,0.552,9.17e-07,80.9,0.00473,eclipsing_binary
3.18740907,6.19,137.5,9.2,0.81,0.0,1,0,1,0,0.144,4808.0,4.589,0.715,8.968e-05,17.7,0.674,blend
8.19619768,2.109,197.4,9.3,1.55,0.409,0,0,0,0,0.781,5323.0,4.378,0.995,6.326e-05,25.4,0.245,candidate
0.696290095,3.839,120.5,19.4,12.63,0.0,1,0,1,1,1.123,5904.0,4.543,0.867,4.587e-06,7.7,0.324,blend
10.0714369,6.891,49.5,10.8,1.98,0.968,0,0,0,0,0.006,5768.0,3.633,2.81,0.0001678,5.4,0.488,candidate
24.09002065,11.0494,6782.2,252.3,9.39,0.0,0,1,0,0,0.946,5354.0,4.495,0.804,2.959e-05,40.2,0.0821,eclipsing_binary
2.666961614,2.4774,7583.4,249.5,40.68,0.0,0,1,0,0,1.276,6609.0,4.484,0.974,8.04e-07,37.5,0.0146,eclipsing_binary
15.039464523,5.39796,66877.0,1133.5,51.71,0.0,0,1,0,0,0.998,6410.0,4.329,1.178,1.967e-06,66.5,0.0074,eclipsing_binary
1.05680287,5.748,82.3,10.9,0.83,0.0,1,0,1,0,0.563,5584.0,4.532,0.885,2.194e-05,11.3,0.695,blend
0.787122102,3.0999,596.8,57.4,20.76,0.0,0,1,1,1,1.211,5210.0,4.528,0.799,1.329e-06,12.5,0.085,eclipsing_binary
1.21607873,4.686,29.4,11.2,1.92,0.0,1,0,0,0,0.991,6234.0,3.741,2.5,3.892e-05,4.6,0.417,false_positive
38.49536985,12.8716,93327.0,201.9,124.34,0.0,0,1,0,0,1.013,6050.0,3.823,2.345,8.083e-05,149.0,0.0772,eclipsing_binary
4.18224416,6.209,57.2,13.8,1.07,0.0,0,0,0,1,0.99,6057.0,4.392,0.999,5.124e-05,4.3,0.208,false_positive
0.643002821,1.02608,2671.5,295.6,36.82,0.0,0,1,1,0,1.261,5681.0,4.315,1.036,7.9e-08,15.3,0.00661,eclipsing_binary
24.996068,5.623,621.7,9.4,2.4,0.267,1,0,0,0,0.409,5761.0,4.492,0.956,0.003803,70.3,0.387,false_positive
8.9429645,1.803,233.5,7.2,0.89,1.0,0,0,0,0,0.088,4183.0,4.655,0.594,0.0001293,72.5,0.699,candidate
2.405625303,0.6283,163.5,12.0,1.11,1.0,0,0,0,0,0.467,5450.0,4.573,0.83,5.222e-06,15.5,0.0636,candidate
552.8295063,16.0851,266300.0,942.6,56.89,0.0,1,0,0,0,0.653,5956.0,4.403,0.929,0.000254,362.0,0.0234,false_positive
0.773595312,0.781,93.0,13.2,0.96,0.0,0,0,1,1,0.612,5973.0,4.506,0.935,2.497e-06,10.1,0.109,blend
0.7735301,1.335,185.4,14.2,1.87,1.0,0,0,0,0,0.336,6296.0,4.217,1.35,2.751e-05,16.5,0.125,candidate
44.827323809,6.86103,237120.0,4484.5,429.0,0.0,0,1,0,0,1.494,5160.0,3.568,3.279,1.99e-06,61.1,0.00342,eclipsing_binary
7.535894184,8.3059,172130.0,1446.7,24.64,0.0,0,1,0,0,0.644,4969.0,4.736,0.537,1.251e-06,200.0,0.00894,eclipsing_binary
0.562498925,0.6743,420.1,44.1,2.88,0.0,1,0,0,0,0.971,5638.0,4.437,0.933,3.85e-07,14.1,0.0301,false_positive
1.012694226,3.6017,108500.0,185.1,42.51,0.0,0,1,0,0,0.534,6487.0,4.292,1.233,2.665e-06,804.0,0.0442,eclipsing_binary
2.214029545,5.64264,349110.0,2680.5,94.23,0.0,0,1,0,0,0.371,6604.0,4.178,1.526,1.23e-07,196.0,0.00218,eclipsing_binary
2.441988077,3.94526,95344.0,1174.5,90.39,0.0,0,1,0,0,0.888,6078.0,3.874,2.059,2.48e-07,85.0,0.0051,eclipsing_binary
0.839907158,1.019,119.6,10.7,0.92,1.0,0,0,0,0,0.23,5120.0,4.478,0.853,4.905e-06,17.4,0.187,candidate
1.219736039,4.89465,611520.0,1037.2,135.43,0.0,1,0,1,0,0.229,7358.0,4.171,1.637,1.802e-06,881.0,0.00614,blend
0.82820657,2.70353,118530.0,548.3,35.67,0.0,0,1,0,0,0.94,5033.0,4.611,0.655,1.17e-07,169.0,0.00619,eclipsing_binary
1.7613778,1.355,359.3,10.5,2.32,1.0,0,0,0,0,0.159,6544.0,4.349,1.207,0.0001424,45.3,0.182,candidate
5.61386908,5.07753,57386.0,1253.6,34.24,0.0,0,1,0,0,1.07,4504.0,4.582,0.709,6.62e-07,47.0,0.00477,eclipsing_binary
9.080194398,8.18777,324570.0,3481.8,76.4,0.0,1,0,0,0,0.614,6461.0,4.396,1.131,5.98e-07,93.5,0.0026,false_positive
9.93442075,7.8219,55965.0,529.0,34.03,0.0,0,1,0,0,1.117,5382.0,4.654,0.669,4.454e-06,128.0,0.0199,eclipsing_binary
8.5893644,6.975,179.3,9.8,1.21,0.0,0,0,1,1,0.791,5602.0,4.571,0.817,0.0002691,21.5,0.592,blend
8.589644815,9.49469,269520.0,5324.6,140.07,0.0,0,1,0,0,0.686,6331.0,3.813,2.194,4.1e-07,44.0,0.00201,eclipsing_binary
1.260575815,2.36064,154280.0,781.2,29.91,0.451,0,1,0,0,0.58,5388.0,4.576,0.715,1.17e-07,291.0,0.00286,candidate
1.88912273,4.219,60.2,15.5,0.59,0.67,0,0,0,0,0.477,5413.0,4.578,0.754,2.536e-05,5.2,0.363,candidate
0.609125246,0.655,139.2,10.9,0.96,0.0,0,0,1,0,0.242,5595.0,4.581,0.796,2.254e-06,17.3,0.218,blend
14.1573717,3.786,130.0,9.3,1.1,0.7,0,0,0,0,0.138,6122.0,4.487,0.964,0.0002273,16.0,0.33,candidate
1.566528935,3.2593,92511.0,485.0,49.66,0.0,0,1,0,0,1.033,5883.0,4.471,0.905,3.03e-07,197.0,0.0107,eclipsing_binary
6.31915999,3.465,34.4,9.8,1.04,0.978,0,0,0,0,0.575,6254.0,4.019,1.706,5.498e-05,3.8,0.235,candidate
2.58393841,2.169,49.4,8.5,0.77,0.883,0,0,0,0,0.229,6164.0,4.378,1.09,2.379e-05,7.3,0.295,candidate
0.87630504,1.11,170.9,25.2,22.24,0.131,0,0,1,0,1.207,6032.0,4.508,0.929,1.729e-06,8.5,0.0966,blend
6.5595368,4.324,26.3,10.1,0.62,0.967,0,0,0,0,0.378,5950.0,4.323,1.196,0.0001168,3.0,0.684,candidate
15.582794732,3.76683,52760.0,439.3,14.0,0.0,0,1,0,0,0.759,3849.0,4.703,0.546,2.985e-06,259.0,0.00901,eclipsing_binary
2.908454772,2.6005,64325.0,252.8,40.85,0.0,0,1,0,0,1.113,5631.0,4.518,0.764,8.93e-07,279.0,0.0186,eclipsing_binary
1.540396094,2.8044,55123.0,340.4,48.81,0.0,0,1,1,1,1.093,5780.0,4.438,1.0,3.98e-07,182.0,0.0112,eclipsing_binary
1.540395674,2.80168,70615.0,997.9,117.33,0.0,0,1,0,1,1.072,7394.0,3.897,2.283,1.29e-07,83.0,0.00385,eclipsing_binary
2.344138713,0.4495,110.8,8.6,2.43,0.0,1,0,0,0,0.104,5313.0,3.835,2.095,7.181e-06,13.6,0.0935,false_positive
36.136968,15.42,152.0,10.4,1.3,0.0,1,0,0,0,0.296,6258.0,4.442,1.046,0.001731,13.7,2.2,false_positive
0.93376738,4.036,55.4,16.5,0.63,0.0,0,0,1,1,0.714,5611.0,4.53,0.787,1.201e-05,4.5,0.281,blend
0.93374073,4.296,147.6,13.4,0.84,0.0,0,0,1,1,0.009,4753.0,4.585,0.717,1.273e-05,15.7,0.649,blend
0.93369659,4.444,81.4,10.8,0.78,0.0,0,0,0,1,0.57,5619.0,4.558,0.838,1.682e-05,9.5,0.368,false_positive
0.9337473,3.446,64.6,9.5,0.6,0.0,1,0,1,1,0.385,5649.0,4.606,0.741,1.517e-05,7.7,0.6,blend
21.6817115,7.18,73.5,6.9,0.89,0.0,1,0,0,0,0.27,6297.0,4.448,1.031,0.0005209,15.5,8.0,false_positive
4.02018903,3.616,18.5,14.4,0.6,1.0,0,0,0,0,0.505,5788.0,4.178,1.376,3.259e-05,1.4,0.182,candidate
3.36379289,23.7,136.3,36.9,44.77,0.0,1,0,0,0,1.159,5947.0,3.814,2.407,5.632e-05,4.7,1.0,false_positive
4.98792404,1.618,346.2,9.7,0.73,0.997,0,0,0,0,0.069,3606.0,4.859,0.395,3.257e-05,39.5,0.156,candidate
0.907818056,1.679,29.5,13.2,0.55,0.0,0,0,0,1,0.037,6210.0,4.456,1.014,5.991e-06,2.6,0.184,false_positive
0.93373761,3.303,58.7,9.7,1.0,0.0,0,0,0,1,0.041,5534.0,4.17,1.326,1.338e-05,7.1,0.445,false_positive
11.637858887,11.8851,427950.0,2637.0,77.01,0.0,1,0,0,0,0.473,6360.0,4.433,1.058,1.485e-06,196.0,0.00605,false_positive
541.742985,10.47,1038.6,25.9,3.39,0.0,1,0,0,0,0.041,6373.0,4.438,1.047,0.006839,20.5,0.443,false_positive
0.938074536,1.9618,575.9,36.1,417.01,0.0,0,1,1,0,1.196,4697.0,2.204,17.032,1.662e-06,19.9,0.0863,eclipsing_binary
0.698359996,1.4959,774.1,26.1,28.97,0.0,0,1,1,0,1.247,5761.0,4.492,0.956,9.309e-06,36.7,0.0884,eclipsing_binary
0.98376204,10.052,55.0,25.2,12.44,0.0,1,0,0,0,1.01,6431.0,3.276,5.294,1.5e-05,5.8,0.84,false_positive
0.892988877,2.4428,85.0,43.8,2.94,0.0,1,0,1,0,0.71,6228.0,3.668,2.975,2.016e-06,2.4,0.0738,blend
1.525924746,1.955,74.1,11.9,8.86,0.0,0,0,1,1,0.208,5000.0,2.81,10.533,9.965e-06,7.5,0.194,blend
12.82252496,18.8,19268.0,13.7,20.12,0.0,1,0,0,0,0.706,5845.0,4.178,1.352,9.856e-05,3722.0,2.3,false_positive
0.648772102,2.614,31.1,15.0,2.6,0.0,0,0,1,1,0.368,4973.0,3.208,4.708,4.225e-06,2.5,0.168,blend
0.93705132,4.808,51.5,17.3,6.09,0.0,1,0,0,0,0.773,6691.0,3.088,7.781,1.317e-05,3.8,0.358,false_positive
7.2274321,4.967,173.3,9.2,1.28,0.968,0,0,0,0,0.003,6075.0,4.486,0.969,0.0001478,20.8,0.41,candidate
0.532854237,3.231,50.9,27.9,1.21,0.0,1,0,0,0,0.618,6266.0,4.067,1.613,2.903e-06,2.5,0.183,false_positive
0.566802672,3.545,31.7,14.3,1.08,0.0,1,0,1,1,0.128,5102.0,3.787,1.961,5.297e-06,6.6,0.253,blend
0.566785459,2.893,63.8,16.5,0.84,0.0,1,0,1,1,0.588,6063.0,4.476,1.012,6.128e-06,5.1,0.407,blend
0.5668004,3.813,93.2,18.3,0.88,0.0,1,0,1,1,0.593,6215.0,4.543,0.872,5.762e-06,7.6,0.256,blend
0.566798676,2.777,59.9,12.8,0.68,0.0,1,0,1,1,0.01,5490.0,4.436,0.887,6.446e-06,6.0,0.274,blend
38.51077573,38.8558,84633.0,3567.5,18.68,0.0,1,0,0,0,0.467,4374.0,4.626,0.635,1.168e-05,30.5,0.0187,false_positive
0.577910513,1.362,144.1,18.1,1.1,0.0,1,0,1,0,0.367,5730.0,4.503,0.908,2.874e-06,10.1,0.116,blend
0.566807725,2.16,31.5,12.3,0.94,0.0,1,0,1,1,0.155,5018.0,3.953,1.734,5.572e-06,2.7,0.162,blend
0.566807422,5.148,26.1,28.8,1.13,0.0,1,0,0,1,0.985,5616.0,4.04,1.547,3.407e-06,1.5,0.225,false_positive
366.088938,11.887,537.9,29.0,2.57,0.897,0,0,0,0,0.89,5941.0,4.464,0.945,0.004884,20.6,0.231,candidate
5.43103616,2.469,66.8,10.8,0.66,0.857,0,0,0,0,0.816,5374.0,4.555,0.721,4.629e-05,6.7,0.179,candidate
10.4212788,28.4832,148.0,31.0,36.9,0.0,1,0,0,0,1.151,6183.0,3.908,2.073,0.0003187,5.3,0.0,false_positive
27.795762425,15.5056,420330.0,1969.5,81.48,0.0,0,1,0,0,0.483,5915.0,4.329,1.13,6.125e-06,261.0,0.0107,eclipsing_binary
11.258825027,8.9592,196280.0,6395.7,87.18,0.0,1,0,0,0,0.805,6217.0,4.052,1.464,4.46e-07,35.9,0.00174,false_positive
28.162612575,3.19576,37750.0,912.7,23.52,0.0,0,1,0,0,0.952,4936.0,4.54,0.761,2.663e-06,60.6,0.00808,eclipsing_binary
0.824851807,1.93637,30099.0,642.2,78.0,0.303,0,1,0,0,1.185,5658.0,3.903,1.654,8e-08,17.5,0.00219,candidate
2.537081943,4.80903,245320.0,2434.8,67.96,0.0,0,1,0,0,0.451,6735.0,4.307,1.309,1.41e-07,142.0,0.00183,eclipsing_binary
45.035589512,9.8341,404840.0,1763.5,82.4,0.0,0,1,0,0,0.499,6484.0,4.386,1.153,6.832e-06,271.0,0.00739,eclipsing_binary
14.461834,7.156,80.2,9.0,1.05,0.933,0,0,0,0,0.065,5457.0,4.239,1.196,0.0003602,11.2,0.626,candidate
1.42796645,12.8653,6012.3,347.6,39.76,0.0,0,1,0,0,1.305,6099.0,4.511,0.919,1.595e-06,51.9,0.00024,eclipsing_binary
3.34465934,10.796,57.6,24.3,1.17,0.0,1,0,0,1,0.005,5966.0,4.069,1.551,3.918e-05,2.5,0.637,false_positive
106.25976,6.101,354.0,7.7,1.5,0.99,0,0,0,0,0.209,4827.0,4.508,0.823,0.002607,55.3,0.849,candidate
15.249335907,3.82224,34565.0,635.5,45.92,0.0,0,1,0,0,1.077,6385.0,4.316,1.189,2.731e-06,58.2,0.00786,eclipsing_binary
37.6333868,4.49,1661.7,18.6,2.25,1.0,0,0,0,0,0.338,3891.0,4.718,0.564,0.0007794,98.0,0.221,transit
0.755049082,2.09643,26068.0,683.7,30.47,0.0,0,1,0,0,1.225,5242.0,4.64,0.622,6.8e-08,15.1,0.0022,eclipsing_binary
2.44200193,3.146,128.6,9.6,0.95,0.0,0,0,1,1,0.124,5587.0,4.556,0.851,4e-05,16.2,0.382,blend
3.62944008,5.94104,130080.0,5131.4,40.08,0.0,0,1,0,0,0.253,6284.0,4.355,1.093,1.21e-07,29.5,0.00389,eclipsing_binary
3.64049242,1.194,42.1,9.5,0.61,0.914,0,0,0,0,0.181,5745.0,4.503,0.936,2.123e-05,5.8,0.176,candidate
0.56679797,4.503,72.6,14.0,0.65,0.0,1,0,1,1,0.176,5230.0,4.594,0.777,1.179e-05,10.9,0.738,blend
0.567493852,1.35349,7984.0,1219.8,65.47,0.0,1,0,0,0,1.275,6370.0,4.053,1.548,2.1e-08,0.0,0.00442,false_positive
20.2594232,19.27,82.6,23.7,1.23,0.0,1,0,1,0,0.707,6602.0,4.301,1.269,0.0008675,7.2,3.1,blend
4.29251656,4.254,249.5,11.0,3.66,0.805,0,0,0,0,1.007,6032.0,4.485,0.973,5.314e-05,27.5,0.459,candidate
1.400903699,0.883,136.5,9.8,1.16,0.965,0,0,0,0,0.196,6375.0,4.474,0.975,8.365e-06,19.2,0.173,candidate
0.97705114,2.33,20.1,7.4,0.77,0.0,1,0,0,0,0.603,6527.0,4.162,1.631,2.969e-05,2.7,1.0,false_positive
14.086776961,10.1279,106840.0,1856.9,65.6,0.0,0,1,0,0,0.603,7138.0,4.062,1.89,2.251e-06,80.4,0.00787,eclipsing_binary
1.245342215,4.40308,234090.0,1178.5,90.34,0.0,0,1,0,0,0.728,6967.0,4.25,1.476,1.27e-07,229.0,0.00526,eclipsing_binary
5.52507406,2.565,61.5,9.8,0.8,0.913,0,0,0,0,0.152,5600.0,4.378,1.037,5.469e-05,7.3,0.258,candidate
0.694611128,1.115,98.8,9.3,0.64,0.967,0,0,0,0,0.176,4612.0,4.646,0.662,3.741e-06,13.7,0.152,candidate
0.93373716,5.015,144.9,16.0,1.14,0.0,0,0,1,1,0.793,5390.0,4.479,0.852,8.573e-06,11.5,0.215,blend
0.933759404,3.491,114.9,18.9,0.99,0.0,0,0,0,1,0.712,5766.0,4.514,0.866,6.05e-06,6.9,0.339,false_positive
0.933728196,3.441,67.7,13.3,0.85,0.685,0,0,0,0,0.015,6170.0,4.43,1.032,8.349e-06,5.9,0.252,candidate
10.6982275,3.198,246.0,9.1,1.73,1.0,0,0,0,0,0.032,6277.0,4.417,1.097,0.000155,31.9,0.335,candidate
6.64024496,6.03491,224330.0,2941.0,74.4,0.0,0,1,0,0,0.756,6085.0,4.293,1.215,3.83e-07,56.0,0.00213,eclipsing_binary
342.55315723,73.8068,192890.0,8248.4,830.99,0.0,0,1,0,0,0.797,4857.0,2.422,14.219,9.734e-05,28.9,0.0124,eclipsing_binary
19.1644498,3.553,63.8,8.9,1.83,0.274,1,0,0,0,0.525,5877.0,3.86,2.234,0.0002905,10.5,0.482,false_positive
0.89627093,2.2033,66994.0,152.9,43.47,0.0,0,1,0,0,1.062,5551.0,4.493,0.861,3.71e-07,526.0,0.0246,eclipsing_binary
1.161947482,4.46886,129900.0,2435.4,68.69,0.0,0,1,0,0,0.815,6225.0,4.204,1.457,6.1e-08,86.9,0.00368,eclipsing_binary
3.09383248,1.576,373.7,9.7,1.32,0.184,0,0,0,0,0.356,5327.0,4.646,0.681,2.28e-05,51.3,0.241,candidate
7.4751841,5.166,28.1,9.2,0.85,0.924,0,0,0,0,0.309,5616.0,3.98,1.602,0.0002273,3.6,0.532,candidate
10.064687893,3.59854,10088.0,585.4,30.11,0.0,0,1,0,0,1.261,5185.0,4.571,0.705,1.923e-06,18.5,0.00746,eclipsing_binary
30.971766472,8.31171,228680.0,3245.9,51.72,0.0,0,1,0,0,0.763,5633.0,4.558,0.829,2.362e-06,70.3,0.00435,eclipsing_binary
17.918743061,4.36387,118360.0,4696.8,56.94,0.001,0,1,0,0,0.252,5870.0,3.903,1.63,4.9e-07,28.6,0.00174,eclipsing_binary
5.2439542,9.82,143.8,14.2,0.81,0.0,1,0,1,1,0.223,4920.0,4.636,0.691,0.0001854,12.4,1.2,blend
37.537859,6.513,269.0,8.2,1.77,0.089,1,0,0,0,0.058,6095.0,4.429,1.082,0.001282,39.0,0.568,false_positive
26.2402438,3.024,174.0,7.9,1.16,0.112,0,0,1,0,0.36,5649.0,4.45,0.875,0.0003854,28.3,0.391,blend
7.73591011,5.01919,315130.0,3786.7,50.46,0.0,0,1,0,0,0.613,5623.0,4.596,0.763,2.93e-07,25.7,0.00089,eclipsing_binary
27.81892382,8.3777,238220.0,156.8,50.0,0.0,0,1,0,0,0.606,6126.0,4.513,0.915,4.407e-05,1804.0,0.067,eclipsing_binary
1.58826263,2.655,78.9,8.5,0.47,0.0,0,0,0,1,0.021,3931.0,4.717,0.544,1.816e-05,11.0,0.316,false_positive
13.4450174,2.118,196.2,8.3,1.08,0.718,0,0,0,0,0.531,5003.0,4.553,0.759,0.0001261,29.0,0.246,candidate
1.507100589,5.8097,497660.0,711.8,131.16,0.0,1,0,0,1,0.336,6919.0,4.099,1.748,4.299e-06,946.0,0.0116,false_positive
328.0485,13.75,398.0,6.9,2.22,0.078,1,0,0,0,0.329,6268.0,4.429,1.1,0.04563,114.0,2.7,false_positive
3.55643514,8.529,45.8,13.4,0.75,0.0,0,0,1,1,0.146,5831.0,4.289,1.109,9.02e-05,3.9,0.663,blend
10.643743766,6.29783,436510.0,3167.9,47.87,0.0,0,1,0,0,0.353,5282.0,4.578,0.694,5.86e-07,240.0,0.00221,eclipsing_binary
5.321224925,7.48973,98872.0,1203.4,40.62,0.0,0,1,0,0,1.003,5787.0,4.544,0.758,8.04e-07,96.9,0.00626,eclipsing_binary
1.72128752,2.366,58.5,7.7,0.65,0.0,1,0,0,1,0.449,5813.0,4.561,0.833,2.78e-05,9.9,0.365,false_positive
12.4964346,84.32,271.7,141.5,55.34,0.0,1,0,0,0,1.17,6821.0,3.805,2.73,0.0002213,2.5,1.2,false_positive
13.254134073,4.34991,44980.0,2281.0,58.51,0.0,0,1,0,0,1.051,6175.0,4.111,1.436,7.33e-07,16.4,0.00182,eclipsing_binary
5.801881299,4.21133,34470.0,3642.0,62.9,0.0,0,1,0,1,0.81,7259.0,3.739,3.009,2.05e-07,16.6,0.00212,eclipsing_binary
42.032096076,11.6768,391260.0,2164.4,79.17,0.0,0,1,0,0,0.519,6618.0,4.393,1.117,6.489e-06,208.0,0.00719,eclipsing_binary
6.570421193,4.4698,60118.0,712.6,33.99,0.0,0,1,0,0,0.939,5812.0,4.484,0.908,1.214e-06,105.0,0.0111,eclipsing_binary
204.280255,37.2,10579.0,35.1,8.99,0.0,1,0,0,0,0.875,4907.0,4.582,0.727,0.006834,398.0,1.5,false_positive
5.2438269,8.235,128.6,11.3,0.76,0.0,0,0,0,1,0.228,4634.0,4.597,0.689,0.0001632,14.2,0.998,false_positive
8.098754149,5.62354,56616.0,5402.0,123.02,0.0,0,1,0,0,1.467,6328.0,4.16,1.45,2.58e-07,9.4,0.00178,eclipsing_binary
0.612888148,2.822,43.1,15.9,0.93,0.0,1,0,1,0,0.534,6720.0,4.276,1.368,4.563e-06,3.4,0.238,blend
30.476518853,10.2264,326630.0,1347.9,71.42,0.0,0,1,0,0,0.6,5527.0,4.315,1.073,6.891e-06,287.0,0.00993,eclipsing_binary
97.991569,4.665,126.8,9.0,1.41,0.433,1,0,0,0,0.711,6499.0,4.378,1.169,0.001857,18.4,0.51,false_positive
11.3251153,2.126,297.2,7.0,1.26,0.378,0,0,0,0,0.352,5334.0,4.574,0.727,0.0002504,51.7,0.437,candidate
0.784294574,4.18831,212530.0,1751.1,87.26,0.0,0,1,0,0,0.764,6576.0,4.171,1.455,5.1e-08,146.0,0.00412,eclipsing_binary
0.687772143,2.56725,40368.0,679.8,46.27,0.61,0,1,0,0,1.166,5885.0,4.413,0.933,7.9e-08,40.2,0.00387,candidate
43.204596783,15.0402,202490.0,4750.2,43.15,0.0,0,1,0,0,0.399,6003.0,4.507,0.932,4.069e-06,59.1,0.00487,eclipsing_binary
1.89134156,5.891,68.4,10.3,0.99,0.0,0,0,1,1,0.739,6387.0,4.41,1.105,3.162e-05,8.3,0.615,blend
